510,MovieID,ActorID,Character Name,creditOrder,pay,screentime
2724,258,1566,Car Pool Friend,9,,
2725,259,1567,Melanie Smooter,1,,
2726,259,1489,Jake Perry,2,,
2727,259,1568,Andrew Hennings,3,,
2728,259,1569,Mayor Kate Hennings,4,,
2729,259,1570,Pearl Smooter,5,,
2730,259,1571,Earl Smooter,6,,
2731,259,1572,Stella Kay Perry,7,,
2732,259,1573,Bobby Ray,8,,
2733,259,1574,Lurlynn,9,,
2734,260,1575,Rachel,1,,
2735,260,1576,Noah,2,,
2736,260,1577,Aidan,3,,
2737,260,1578,Richard Morgan,4,,
2738,260,1579,Dr. Grasnik,5,,
2739,260,1580,Ruth,6,,
2740,260,1581,Katie,7,,
2741,260,1582,Becca,8,,
2742,260,1583,Samara,9,,
2743,261,1129,Longfellow Deeds,1,,
2744,261,208,Babe Bennett,2,,
2745,261,1584,Emilio Lopez,3,,
2746,261,1260,Marty,4,,
2747,261,793,Chuck Cedar,5,,
2748,261,1585,Mac McGrath,6,,
2749,261,1316,Cecil Anderson,7,,
2750,261,1135,Murph,8,,
2751,261,211,Jan,9,,
2752,262,1586,Manfred,1,,
2753,262,1587,Sid,2,,
2754,262,676,Diego,3,,
2755,262,1588,Soto,4,,
2756,262,1589,Zeke,5,,
2757,262,1590,Carl,6,,
2758,262,1591,Frank,7,,
2759,262,1592,Oscar,8,,
2760,262,1593,Lenny,9,,
2761,263,1014,Bourne,1,,
2762,263,1594,Marie,2,,
2763,263,1255,Conklin,3,,
2764,263,1595,The Professor,4,,
2765,263,1578,Ward Abbott,5,,
2766,263,820,Wombosi,6,,
2767,263,1596,Zorn,7,,
2768,263,1597,Research Tech,8,,
2769,263,1598,Research Tech,9,,
2770,264,450,Austin Powers,1,,
2771,264,1599,Foxxy Cleopatra,2,,
2772,264,1600,Scott Evil,3,,
2773,264,1601,Basil Exposition,4,,
2774,264,1602,Number Two,5,,
2775,264,1603,Frau Farbissina,6,,
2776,264,1604,Mini Me,7,,
2777,264,1605,Nigel Powers,8,,
2778,264,1606,Number Three,9,,
2779,265,701,Scott Calvin,1,,
2780,265,1607,Carol,2,,
2781,265,705,Bernard,3,,
2782,265,704,Charlie Calvin,4,,
2783,265,702,Neil Miller,5,,
2784,265,703,Laura Miller,6,,
2785,265,1608,Curtis,7,,
2786,265,1609,Lucy Miller,8,,
2787,265,1610,Abby,9,,
2788,266,1186,Xander Cage,1,,
2789,266,1611,Yelena,2,,
2790,266,1530,Yorgi,3,,
2791,266,550,Agent Augustus Gibbons,4,,
2792,266,1612,Toby Lee Shavers,5,,
2793,266,1613,Milan Sova,6,,
2794,266,1614,Kirill,7,,
2795,266,1615,Kolya,8,,
2796,266,1616,Viktor,9,,
2797,267,71,Graham Hess,1,,
2798,267,1429,Merrill Hess,2,,
2799,267,1617,Morgan Hess,3,,
2800,267,1618,Bo Hess,4,,
2801,267,1619,Officer Paski,5,,
2802,267,1620,Ray Reddy,6,,
2803,267,1621,Colleen Hess,7,,
2804,267,1622,SFC Cunningham,8,,
2805,267,1623,Tracey Abernathy,9,,
2806,268,1624,Aldor,1,,
2807,268,84,Sam,2,,
2808,268,1625,Madril,3,,
2809,268,1526,Man Flesh Uruk,4,,
2810,268,1527,Galadriel,5,,
2811,268,1528,Legolas,6,,
2812,268,1529,Pippin,7,,
2813,268,1626,Sharku,8,,
2814,268,1627,Eothain,9,,
2815,270,1026,Fred,1,,
2816,270,1024,Daphne,2,,
2817,270,1628,Shaggy,3,,
2818,270,1629,Velma,4,,
2819,270,729,Mondavarious,5,,
2820,270,1630,Mary Jane,6,,
2821,270,1631,Voodoo Maestro,7,,
2822,270,1632,N' Goo Tuana,8,,
2823,270,1633,Sugar Ray (as Stan Frazier),9,,
2824,271,1548,Harry Potter,1,,
2825,271,1634,Ron Weasley,2,,
2826,271,1635,Hermione Granger,3,,
2827,271,1551,Uncle Vernon,4,,
2828,271,1549,Aunt Petunia,5,,
2829,271,1550,Dudley Dursley,6,,
2830,271,1636,Dobby,7,,
2831,271,1637,Mr Mason,8,,
2832,271,1638,Mrs Mason,9,,
2833,272,19,Chief John Anderton,1,,
2834,272,1639,Director Lamar Burgess,2,,
2835,272,1640,Jad,3,,
2836,272,1641,Fletcher,4,,
2837,272,1642,Knott,5,,
2838,272,1643,Evanna,6,,
2839,272,1644,Pre-Crime Cop,7,,
2840,272,1645,Pre-Crime Cop,8,,
2841,272,1646,Pre-Crime Cop,9,,
2842,273,1319,Obi-Wan Kenobi,1,,
2843,273,1320,Padmï¿½,2,,
2844,273,1647,Anakin Skywalker,3,,
2845,273,1648,Count Dooku,4,,
2846,273,550,Mace Windu,5,,
2847,273,1546,Yoda,6,,
2848,273,1322,Supreme Chancellor Palpatine,7,,
2849,273,1323,Shmi Skywalker,8,,
2850,273,1649,Jango Fett,9,,
2851,274,1650,Spider-Man,1,,
2852,274,773,Green Goblin,2,,
2853,274,874,Mary Jane Watson,3,,
2854,274,1651,Harry Osborn,4,,
2855,274,1652,Ben Parker,5,,
2856,274,1653,May Parker,6,,
2857,274,1654,J. Jonah Jameson,7,,
2858,274,1655,Flash Thompson,8,,
2859,274,1656,Maximilian Fargas,9,,
2860,276,599,James Bond,1,,
2861,276,512,Jinx Johnson,2,,
2862,276,1657,Gustav Graves,3,,
2863,276,1658,Miranda Frost,4,,
2864,276,1479,Zao,5,,
2865,276,869,M,6,,
2866,276,1659,Q,7,,
2867,276,580,Damian Falco,8,,
2868,276,1660,Colonel Moon,9,,
2869,277,62,Peter Sanderson,1,,
2870,277,1661,Charlene Morton,2,,
2871,277,1248,Howie Rottman,3,,
2872,277,961,Virginia Arness,4,,
2873,277,1572,Kate Sanderson,5,,
2874,277,1662,Sarah Sanderson,6,,
2875,277,1663,Georgey Sanderson,7,,
2876,277,1664,Ashley,8,,
2877,277,1665,Todd Gendler,9,,
2878,278,1666,Buddy,1,,
2879,278,198,Walter,2,,
2880,278,1667,Papa Elf,3,,
2881,278,1668,Santa,4,,
2882,278,63,Emily,5,,
2883,278,1669,Jovie,6,,
2884,278,1670,Michael,7,,
2885,278,1671,Gimbel's Manager,8,,
2886,278,1672,Miles Finch,9,,
2887,279,1464,Gregorio Cortez,1,,
2888,279,1465,Ingrid Cortez,2,,
2889,279,1466,Carmen Cortez,3,,
2890,279,1467,Juni Cortez,4,,
2891,279,1673,Grandfather,5,,
2892,279,1063,Grandmother,6,,
2893,279,670,Toymaker,7,,
2894,279,1674,Donnagon Giggles,8,,
2895,279,1332,Cesca Giggles,9,,
2896,280,62,Tom Baker,1,,
2897,280,875,Kate Baker,2,,
2898,280,1675,Nora Baker,3,,
2899,280,1676,Charlie Baker,4,,
2900,280,1677,Lorraine Baker,5,,
2901,280,1678,Henry Baker,6,,
2902,280,1679,Sarah Baker,7,,
2903,280,1680,Jake Baker,8,,
2904,280,1609,Jessica Baker,9,,
2905,281,1129,Dave Buznik,1,,
2906,281,107,Dr. Buddy Rydell,2,,
2907,281,1392,Linda,3,,
2908,281,1681,Lou,4,,
2909,281,1260,Andrew,5,,
2910,281,1682,Judge Brenda Daniels,6,,
2911,281,1683,Frank Head,7,,
2912,281,1136,Nate,8,,
2913,281,1684,Stacy,9,,
2914,282,1476,Brian O'Conner,1,,
2915,282,1685,Roman Pearce,2,,
2916,282,1686,Monica Fuentes,3,,
2917,282,1021,Carter Verone,4,,
2918,282,1687,Tej,5,,
2919,282,1688,Agent Bilkins,6,,
2920,282,1423,Agent Markham,7,,
2921,282,1689,Suki,8,,
2922,282,1690,Orange Julius,9,,
2923,283,688,Bruce Nolan,1,,
2924,283,10,God,2,,
2925,283,1691,Grace Connelly,3,,
2926,283,1692,Jack Baylor,4,,
2927,283,1693,Susan Ortega,5,,
2928,283,1694,Debbie,6,,
2929,283,1695,Evan Baxter,7,,
2930,283,1696,Ally Loman,8,,
2931,283,1697,Bobby,9,,
2932,284,550,Sgt. Dan 'Hondo' Harrelson,1,,
2933,284,1698,Jim Street,2,,
2934,284,1477,Chris Sanchez,3,,
2935,284,1699,Deacon 'Deke' Kaye,4,,
2936,284,56,T.J. McCabe,5,,
2937,284,1700,Brian Gamble,6,,
2938,284,1701,Michael Boxer,7,,
2939,284,1702,Alex Montel,8,,
2940,284,839,Lt. Greg Velasquez,9,,
2941,285,107,Harry Sanborn,1,,
2942,285,275,Erica Barry,2,,
2943,285,69,Julian Mercer,3,,
2944,285,1703,Zoe,4,,
2945,285,1704,Marin,5,,
2946,285,1198,Leo,6,,
2947,285,1705,Dave,7,,
2948,285,290,Dr. Martinez (as Rachel Ticoti),8,,
2949,285,1706,Beauty,9,,
2950,286,1707,Narrator,1,,
2951,286,1708,Charles Howard,2,,
2952,286,1709,Bicycle Supervisor,3,,
2953,286,1255,Tom Smith,4,,
2954,286,1710,Steamer Owner,5,,
2955,286,1711,Car Customer,6,,
2956,286,1712,Annie Howard,7,,
2957,286,1713,Land Broker,8,,
2958,286,1714,Sam,9,,
2959,287,1715,Marlin,1,,
2960,287,1716,Dory,2,,
2961,287,1717,Nemo,3,,
2962,287,773,Gill,4,,
2963,287,1718,Bloat,5,,
2964,287,1254,Peach,6,,
2965,287,1719,Gurgle,7,,
2966,287,1591,Bubbles,8,,
2967,287,1226,Deb,9,,
2968,288,1525,Everard Proudfoot,1,,
2969,288,1720,Elanor Gamgee,2,,
2970,288,84,Sam,3,,
2971,288,1721,Gondorian Soldier 3,4,,
2972,288,1625,Madril,5,,
2973,288,547,Boromir,6,,
2974,288,1527,Galadriel,7,,
2975,288,1528,Legolas,8,,
2976,288,1529,Pippin,9,,
2977,289,932,Professor Charles Xavier,1,,
2978,289,1398,Logan,2,,
2979,289,1399,Eric Lehnsherr,3,,
2980,289,512,Ororo Munroe,4,,
2981,289,868,Jean Grey,5,,
2982,289,1400,Scott Summers,6,,
2983,289,1401,Rogue,7,,
2984,289,1722,Raven Darkholme,8,,
2985,289,1578,William Stryker,9,,
2986,290,514,Detective Marcus Burnett,1,,
2987,290,971,Detective Mike Lowrey,2,,
2988,290,1723,Hector Juan Carlos 'Johnny' Tapia,3,,
2989,290,1724,Syd,4,,
2990,290,1071,Alexei,5,,
2991,290,988,Theresa,6,,
2992,290,663,Captain Howard,7,,
2993,290,1496,Floyd Poteet,8,,
2994,290,1725,Roberto,9,,
2995,291,1519,Bruce Banner,1,,
2996,291,1487,Betty Ross,2,,
2997,291,607,Ross,3,,
2998,291,1489,Talbot,4,,
2999,291,254,Father,5,,
3000,291,1726,Young David Banner,6,,
3001,291,1727,Edith Banner,7,,
3002,291,1728,Young Ross,8,,
3003,291,1729,Harper,9,,
3004,292,207,Jack Sparrow,1,,
3005,292,1137,Barbossa,2,,
3006,292,1528,Will Turner,3,,
3007,292,1730,Elizabeth Swann,4,,
3008,292,1731,Norrington,5,,
3009,292,1111,Governor Weatherby Swann,6,,
3010,292,1732,Pintel,7,,
3011,292,1733,Ragetti,8,,
3012,292,1734,Lt. Gillette,9,,
3013,293,1735,Katsumoto,1,,
3014,293,19,Nathan Algren,2,,
3015,293,298,Winchester Rep,3,,
3016,293,1480,Winchester Rep Assistant,4,,
3017,293,1736,Convention Hall Attendee,5,,
3018,293,639,Zebulon Gant,6,,
3019,293,216,Colonel Bagley,7,,
3020,293,1737,Omura,8,,
3021,293,1738,Omura's Companion,9,,
3022,294,1739,Power Station Guard,1,,
3023,294,1740,Kali,2,,
3024,294,1741,Police #2,3,,
3025,294,1742,Link's Niece,4,,
3026,294,1743,The Architect,5,,
3027,294,1744,Soren,6,,
3028,294,1745,Vector,7,,
3029,294,1746,Persephone,8,,
3030,294,1747,Agent Johnson,9,,
3031,295,1748,The Oracle,1,,
3032,295,1749,Sati,2,,
3033,295,1743,The Architect,3,,
3034,295,1750,Coat Check Girl,4,,
3035,295,1751,Councillor Grace,5,,
3036,295,1746,Persephone,6,,
3037,295,1752,Charra,7,,
3038,295,1753,Deus Ex Machina,8,,
3039,295,1754,Bane,9,,
3040,296,174,Terminator,1,29000000,
3041,296,1755,John Connor,2,,
3042,296,1756,Kate Brewster,3,,
3043,296,1757,T-X,4,,
3044,296,1758,Robert Brewster,5,,
3045,296,1759,Scott Petersen,6,,
3046,296,425,Dr. Peter Silberman,7,,
3047,296,1760,Betsy (as Moira Harris),8,,
3048,296,1761,Chief Engineer,9,,
3049,297,1015,Himself (archive footage),1,,
3050,297,1762,Himself (archive footage),2,,
3051,297,1763,Himself,3,,
3052,297,1764,Himself (archive footage),4,,
3053,297,1765,Himself (archive footage),5,,
3054,297,1766,Himself (archive footage),6,,
3055,297,1767,Himself (archive footage),7,,
3056,297,1768,Himself,8,,
3057,297,1769,Herself,9,,
3058,299,1770,Jesus,1,,
3059,299,1771,Mary,2,,
3060,299,1772,John,3,,
3061,299,1773,Peter,4,,
3062,299,1746,Magdalen,5,,
3063,299,1774,Caiphas,6,,
3064,299,1775,Annas,7,,
3065,299,1776,Judas,8,,
3066,299,1777,Pontius Pilate,9,,
3067,300,1778,Ivy Walker,1,,
3068,300,1429,Lucius Hunt,2,,
3069,300,1779,Noah Percy,3,,
3070,300,1009,Edward Walker,4,,
3071,300,116,Alice Hunt,5,,
3072,300,1454,August Nicholson,6,,
3073,300,1619,Mrs. Clack,7,,
3074,300,1780,Vivian Percy,8,,
3075,300,1781,Robert Percy,9,,
3076,301,1129,Henry Roth,1,,
3077,301,888,Lucy Whitmore,2,,
3078,301,1261,Ula,3,,
3079,301,84,Doug Whitmore,4,,
3080,301,1782,Alexa,5,,
3081,301,12,Dr. Keats,6,,
3082,301,1783,Sue,7,,
3083,301,1260,Ten Second Tom,8,,
3084,301,1134,Marlin Whitmore,9,,
3085,302,1014,Jason Bourne,1,,
3086,302,1594,Marie,2,,
3087,302,1578,Ward Abbott,3,,
3088,302,1784,Nicky,4,,
3089,302,1785,Kirill,5,,
3090,302,1596,Danny Zorn,6,,
3091,302,1079,Pamela Landy,7,,
3092,302,1530,Jarda,8,,
3093,302,1786,Tom Cronin,9,,
3094,303,971,Oscar,1,,
3095,303,388,Don Lino,2,,
3096,303,946,Angie,3,,
3097,303,1589,Lenny,4,,
3098,303,1538,Lola,5,,
3099,303,1787,Sykes,6,,
3100,303,1788,Ernie,7,,
3101,303,566,Bernie,8,,
3102,303,1789,Frankie,9,,
3103,304,388,Jack Byrnes,1,,
3104,304,1123,Greg Focker,2,,
3105,304,410,Bernie Focker,3,,
3106,304,373,Rozalin Focker,4,,
3107,304,374,Dina Byrnes,5,,
3108,304,1388,Pam Byrnes,6,,
3109,304,1229,Kevin Rawley,7,,
3110,304,1790,Little Jack,8,,
3111,304,1791,Little Jack,9,,
3112,305,1792,Bob Parr,1,,
3113,305,658,Helen Parr,2,,
3114,305,550,Lucius Best,3,,
3115,305,1493,Buddy Pine,4,,
3116,305,1793,Bomb Voyage,5,,
3117,305,1794,Newsreel Narrator,6,,
3118,305,1795,Mrs. Hogenson,7,,
3119,305,1796,Jack-Jack Parr,8,,
3120,305,1797,Jack-Jack Parr,9,,
3121,306,967,Benjamin Franklin Gates,1,,
3122,306,1798,Abigail Chase,2,,
3123,306,1799,Riley Poole,3,,
3124,306,547,Ian Howe,4,,
3125,306,976,Patrick Gates,5,,
3126,306,488,Sadusky,6,,
3127,306,779,John Adams Gates,7,,
3128,306,1800,Shaw,8,,
3129,306,1801,Powell,9,,
3130,307,722,Rusty Ryan,1,,
3131,307,1802,Isabel Lahiri,2,,
3132,307,1438,Danny Ocean,3,,
3133,307,1803,Bank Officer,4,,
3134,307,153,Tess Ocean,5,,
3135,307,1804,House Painter,6,,
3136,307,1805,Shop Owner,7,,
3137,307,1806,Plainclothes Goon #1,8,,
3138,307,1807,Plainclothes Goon #2,9,,
3139,308,971,Del Spooner,1,,
3140,308,1808,Susan Calvin,2,,
3141,308,1593,Sonny,3,,
3142,308,940,Dr. Alfred Lanning,4,,
3143,308,1299,Lawrence Robertson,5,,
3144,308,1809,Granny,6,,
3145,308,1810,Lt. John Bergin,7,,
3146,308,1811,Baldez,8,,
3147,308,1812,V.I.K.I.,9,,
3148,309,1813,Jack Hall,1,,
3149,309,1814,Sam Hall,2,,
3150,309,1815,Laura Chapman,3,,
3151,309,1816,Jason Evans,4,,
3152,309,402,Frank Harris,5,,
3153,309,661,Dr. Lucy Hall,6,,
3154,309,1817,J.D.,7,,
3155,309,1818,Brian Parks,8,,
3156,309,1819,Janet Tokada,9,,
3157,310,1548,Harry Potter,1,,
3158,310,1551,Uncle Vernon,2,,
3159,310,1820,Aunt Marge,3,,
3160,310,1549,Aunt Petunia,4,,
3161,310,1550,Dudley Dursley,5,,
3162,310,1821,James Potter,6,,
3163,310,1822,Lily Potter,7,,
3164,310,1823,Stan Shunpike,8,,
3165,310,1824,Shrunken Head,9,,
3166,311,688,Count Olaf,1,,
3167,311,1162,Klaus,2,,
3168,311,1825,Violet,3,,
3169,311,1826,Sunny,4,,
3170,311,1827,Sunny,5,,
3171,311,1828,Lemony Snicket,6,,
3172,311,1371,Mr. Poe,7,,
3173,311,186,Justice Strauss,8,,
3174,311,639,Uncle Monty,9,,
3175,312,450,Shrek,1,,
3176,312,253,Donkey,2,,
3177,312,1039,Princess Fiona,3,,
3178,312,1470,Queen,4,,
3179,312,1464,Puss In Boots,5,,
3180,312,1659,King,6,,
3181,312,1040,Prince Charming,7,,
3182,312,1829,Fairy Godmother,8,,
3183,312,1830,Wolf,9,,
3184,313,1398,Van Helsing,1,,
3185,313,1553,Anna Valerious,2,,
3186,313,1452,Count Vladislaus Dracula,3,,
3187,313,1831,Carl,4,,
3188,313,1832,Frankenstein's Monster,5,,
3189,313,1833,Aleera,6,,
3190,313,1834,Velkan,7,,
3191,313,1314,Igor,8,,
3192,313,1533,Cardinal Jinette,9,,
3193,314,519,Hero Boy,1,,
3194,314,1835,Sister Sarah / Mother,2,,
3195,314,1836,Know-It-All,3,,
3196,314,1837,Hero Girl,4,,
3197,314,1838,Billy - Lonely Boy,5,,
3198,314,1839,Pastry Chef,6,,
3199,314,1840,Pastry Chef,7,,
3200,314,1841,Waiter,8,,
3201,314,1842,Waiter,9,,
3202,315,145,Triopas,1,,
3203,315,1578,Agamemnon,2,,
3204,315,1843,Boagrius,3,,
3205,315,1844,Agamemnon's Officer,4,,
3206,315,1680,Messenger Boy,5,,
3207,315,722,Achilles,6,,
3208,315,964,Nestor,7,,
3209,315,1454,Menelaus,8,,
3210,315,1798,Helen,9,,
3211,316,1650,Spider-Man,1,,
3212,316,874,Mary Jane Watson,2,,
3213,316,1651,Harry Osborn,3,,
3214,316,784,Doc Ock,4,,
3215,316,1653,May Parker,5,,
3216,316,1654,J. Jonah Jameson,6,,
3217,316,1845,Rosalie Octavius,7,,
3218,316,1846,John Jameson,8,,
3219,316,769,Dr. Curt Connors,9,,
3220,318,1429,John R. Cash,1,,
3221,318,1567,June Carter,2,,
3222,318,1847,Vivian Cash,3,,
3223,318,424,Ray Cash,4,,
3224,318,1848,Sam Phillips,5,,
3225,318,1849,Luther Perkins,6,,
3226,318,1850,Marshall Grant,7,,
3227,318,1851,Carrie Cash,8,,
3228,318,1852,Elvis Presley,9,,
3229,319,1229,John Beckwith,1,,
3230,319,1069,Jeremy Grey,2,,
3231,319,561,Secretary Cleary,3,,
3232,319,1853,Claire Cleary,4,,
3233,319,1630,Gloria Cleary,5,,
3234,319,1854,Kathleen Cleary,6,,
3235,319,1855,Grandma Mary Cleary,7,,
3236,319,1856,Todd Cleary,8,,
3237,319,1857,Sack Lodge,9,,
3238,320,312,Kyle Pratt,1,,
3239,320,1858,Carson,2,,
3240,320,547,Captain Rich,3,,
3241,320,1750,Stephanie,4,,
3242,320,1859,Obaid,5,,
3243,320,1860,Ahmed,6,,
3244,320,1861,Fiona,7,,
3245,320,1862,Mr. Loud,8,,
3246,320,1863,Mrs. Loud,9,,
3247,321,1186,Shane Wolfe,1,,
3248,321,1864,Principal Claire Fletcher,2,,
3249,321,1865,Julie Plummer,3,,
3250,321,1866,Zoe Plummer,4,,
3251,321,1867,Seth Plummer,5,,
3252,321,1868,Capt. Bill Fawcett,6,,
3253,321,1869,Helga,7,,
3254,321,1718,Vice Principal Dwayne Murney,8,,
3255,321,1870,Lulu Plummer,9,,
3256,322,971,Hitch,1,,
3257,322,1686,Sara,2,,
3258,322,1871,Albert,3,,
3259,322,1872,Allegra,4,,
3260,322,1873,Casey,5,,
3261,322,1874,Max,6,,
3262,322,1875,Cressida,7,,
3263,322,1876,Geoff,8,,
3264,322,1877,Ben,9,,
3265,323,1878,Watch,1,,
3266,323,512,Cappy,2,,
3267,323,1879,Pigeon Lady (voice),3,,
3268,323,1880,Broken Arm Bot,4,,
3269,323,1881,Madame Gasket,5,,
3270,323,1882,Bigweld,6,,
3271,323,1883,Piper,7,,
3272,323,1884,Crank,8,,
3273,323,1243,Aunt Fanny,9,,
3274,324,1123,Alex,1,,
3275,324,518,Marty,2,,
3276,324,1885,Melman,3,,
3277,324,952,Gloria,4,,
3278,324,1886,Julien,5,,
3279,324,1590,Maurice,6,,
3280,324,1501,Mort,7,,
3281,324,1887,Skipper,8,,
3282,324,1888,Private,9,,
3283,325,1129,Paul Crewe,1,,
3284,325,518,Caretaker,2,,
3285,325,1889,Coach Nate Scarborough,3,,
3286,325,1890,Megget,4,,
3287,325,1891,Deacon Moss,5,,
3288,325,1892,Errol Dandridge,6,,
3289,325,1893,Battle,7,,
3290,325,1894,Cheeseburger Eddy,8,,
3291,325,1895,Switowski,9,,
3292,326,1896,Reed Richards,1,,
3293,326,1897,Sue Storm,2,,
3294,326,1898,Johnny Storm,3,,
3295,326,1899,Ben Grimm,4,,
3296,326,1900,Victor Von Doom,5,,
3297,326,1901,Leonard,6,,
3298,326,1902,Alicia Masters,7,,
3299,326,1903,Debbie McIlvane,8,,
3300,326,1904,Ernie,9,,
3301,327,688,Dick Harper,1,,
3302,327,1194,Jane Harper,2,,
3303,327,247,Jack McCallister,3,,
3304,327,778,Frank Bascombe,4,,
3305,327,1905,Veronica Cleeman,5,,
3306,327,1906,Garth,6,,
3307,327,1907,Joe Cleeman,7,,
3308,327,1908,Oz Peterson,8,,
3309,327,1909,Billy Harper,9,,
3310,329,1319,Obi-Wan Kenobi,1,,
3311,329,1320,Padmï¿½,2,,
3312,329,1647,Anakin Skywalker,3,,
3313,329,1322,Supreme Chancellor Palpatine,4,,
3314,329,550,Mace Windu,5,,
3315,329,1910,Senator Bail Organa,6,,
3316,329,1546,Yoda,7,,
3317,329,1911,C-3PO,8,,
3318,329,1648,Count Dooku,9,,
3319,330,19,Ray Ferrier,1,,
3320,330,1912,Rachel Ferrier,2,,
3321,330,1422,Mary Ann,3,,
3322,330,1913,Robbie,4,,
3323,330,1914,Harlan Ogilvy,5,,
3324,330,1915,Vincent,6,,
3325,330,1916,Julio,7,,
3326,330,1917,Manny the Mechanic,8,,
3327,330,1694,Bartender,9,,
3328,331,862,Bruce Wayne,1,,
3329,331,1605,Alfred,2,,
3330,331,591,Ducard,3,,
3331,331,1918,Rachel Dawes,4,,
3332,331,537,Jim Gordon,5,,
3333,331,1919,Dr. Jonathan Crane,6,,
3334,331,1138,Carmine Falcone,7,,
3335,331,1920,Earle,8,,
3336,331,1735,Ra's Al Ghul,9,,
3337,332,207,Willy Wonka,1,,
3338,332,1921,Charlie Bucket,2,,
3339,332,1922,Grandpa Joe,3,,
3340,332,1535,Mrs. Bucket,4,,
3341,332,1494,Mr. Bucket,5,,
3342,332,1664,Mrs. Beauregarde,6,,
3343,332,549,Mr. Salt,7,,
3344,332,1923,Oompa Loompa,8,,
3345,332,1648,Dr. Wonka,9,,
3346,333,1924,Chicken Little,1,,
3347,333,1925,Buck Cluck,2,,
3348,333,1926,Mayor Turkey Lurkey,3,,
3349,333,932,Mr. Woolensworth,4,,
3350,333,1927,Foxy Loxy,5,,
3351,333,1179,Runt of the Litter,6,,
3352,333,1291,Abby Mallard,7,,
3353,333,811,Principal Fetchit (voice),8,,
3354,333,1224,Dog Announcer,9,,
3355,334,1928,Frank Bryce,1,,
3356,334,1371,Wormtail,2,,
3357,334,1929,Barty Crouch Junior,3,,
3358,334,1548,Harry Potter,4,,
3359,334,1635,Hermione Granger,5,,
3360,334,1634,Ron Weasley,6,,
3361,334,963,Arthur Weasley,7,,
3362,334,1930,Fred Weasley,8,,
3363,334,1931,George Weasley,9,,
3364,335,1932,Lucy Pevensie,1,,
3365,335,1933,Edmund Pevensie,2,,
3366,335,1934,Peter Pevensie,3,,
3367,335,1935,Susan Pevensie,4,,
3368,335,1495,White Witch,5,,
3369,335,1936,Mr. Tumnus,6,,
3370,335,1881,Professor Kirke,7,,
3371,335,1937,Ginarrbrik,8,,
3372,335,882,Father Christmas,9,,
3373,336,1575,Ann Darrow,1,,
3374,336,1589,Carl Denham,2,,
3375,336,1779,Jack Driscoll,3,,
3376,336,1938,Captain Englehorn,4,,
3377,336,1939,Preston,5,,
3378,336,1940,Kong,6,,
3379,336,1941,Hayes,7,,
3380,336,1942,Jimmy,8,,
3381,336,1943,Choy,9,,
3382,337,1886,Borat,1,,
3383,337,1944,Azamat,2,,
3384,337,1945,Luenell,3,,
3385,337,1946,Bear,4,,
3386,337,1947,Bear,5,,
3387,337,1947,Bear,6,,
3388,337,1947,Bear,7,,
3389,337,1947,Bear,8,,
3390,337,1947,Bear,9,,
3391,338,1948,Miranda Priestly,1,,
3392,338,1471,Andy Sachs,2,,
3393,338,1949,Emily,3,,
3394,338,669,Nigel,4,,
3395,338,1950,Christian Thompson,5,,
3396,338,1951,Nate,6,,
3397,338,1952,Lily,7,,
3398,338,1953,Doug,8,,
3399,338,1954,James Holt,9,,
3400,339,1352,Cindy,1,,
3401,339,1955,Brenda,2,,
3402,339,1956,Tom,3,,
3403,339,589,Henry Hale,4,,
3404,339,1356,Mahalik,5,,
3405,339,1957,President Baxter Harris,6,,
3406,339,1447,Marilyn,7,,
3407,339,580,Oliver,8,,
3408,339,573,Ezekiel,9,,
3409,340,1069,Gary Grobowski,1,,
3410,340,1691,Brooke Meyers,2,,
3411,340,1013,Addie,3,,
3412,340,1021,Lupus Grobowski,4,,
3413,340,1198,Johnny O,5,,
3414,340,1958,Riggleman,6,,
3415,340,1959,Marilyn Dean,7,,
3416,340,1960,Christopher,8,,
3417,340,1961,Carson Wigham,9,,
3418,341,971,Chris Gardner,1,,
3419,341,1962,Christopher,2,,
3420,341,1451,Linda,3,,
3421,341,1963,Jay Twistle,4,,
3422,341,1964,Martin Frohm,5,,
3423,341,88,Alan Frakesh,6,,
3424,341,1683,Walter Ribbon,7,,
3425,341,1965,Mrs. Chu,8,,
3426,341,1966,World's Greatest Dad,9,,
3427,342,1967,Curtis Taylor Jr.,1,,
3428,342,1599,Deena Jones,2,,
3429,342,253,James 'Thunder' Early,3,,
3430,342,72,Marty Madison,4,,
3431,342,1968,Effie White,5,,
3432,342,1969,Lorrell Robinson,6,,
3433,342,1970,C.C. White,7,,
3434,342,1971,Michelle Morris,8,,
3435,342,1972,Wayne,9,,
3436,343,1666,Ricky Bobby,1,,
3437,343,288,Cal Naughton Jr.,2,,
3438,343,1886,Jean Girard,3,,
3439,343,646,Reese Bobby,4,,
3440,343,1230,Lucius Washington,5,,
3441,343,1973,Carley Bobby,6,,
3442,343,1974,Lucy Bobby,7,,
3443,343,1975,Susan,8,,
3444,343,1501,Gregory,9,,
3445,344,1586,Manny,1,,
3446,344,1587,Sid,2,,
3447,344,676,Diego,3,,
3448,344,1463,Crash,4,,
3449,344,1976,Eddie,5,,
3450,344,1661,Ellie,6,,
3451,344,1977,Lone Gunslinger Vulture,7,,
3452,344,1978,Fast Tony,8,,
3453,344,1979,Scrat,9,,
3454,345,6,RJ,1,,
3455,345,1980,Verne,2,,
3456,345,1695,Hammy,3,,
3457,345,1981,Stella,4,,
